case_id,cluster_id,source_task_id,split,scenario,difficulty,variant,proposed_decision,instruction,entity_summary,uav_status_summary,intervention_summary,automatic_validation,reviewer_id,review_status,case_valid,exclusion_reason,reviewer_notes
a45a0c87:missing_information_clarify,cluster:a45a0c87,a45a0c87,train,area_assignment_and_patrol,hard,missing_information_clarify,CLARIFY,"Three-drone coordination exercise: Assigned UAV A, Assigned UAV B, and Assigned UAV C take off together to 18 meters altitude, then hold formation at positions (637, 462, 18), (691, 421, 18), and (649, 702, 18) respectively for synchronized operation. Then all three drones move north for 65m, and next move east for 78m. Each drone must complete the specified directional movements (north 65m, then east 78m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 1, Drone 18, Drone 17; coordinates=(637, 462, 18) | (691, 421, 18) | (649, 702, 18); removed=Drone 1 | Drone 18 | Drone 17",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 1 | Drone 18 | Drone 17,passed_expected_valid_case_checks,,,,,"Accept: CLARIFY is correct because the UAV identity mapping (Drone 1, Drone 18, Drone 17) is omitted."
a45a0c87:restored_information_execute,cluster:a45a0c87,a45a0c87,train,area_assignment_and_patrol,hard,restored_information_execute,EXECUTE,"Three-drone coordination exercise: Assigned UAV A (Drone 1), Assigned UAV B (Drone 18), and Assigned UAV C (Drone 17) take off together to 18 meters altitude, then hold formation at positions (637, 462, 18), (691, 421, 18), and (649, 702, 18) respectively for synchronized operation. Then all three drones move north for 65m, and next move east for 78m. Each drone must complete the specified directional movements (north 65m, then east 78m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 1, Drone 18, Drone 17; coordinates=(637, 462, 18) | (691, 421, 18) | (649, 702, 18); removed=Drone 1 | Drone 18 | Drone 17",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 1 | Drone 18 | Drone 17,passed_expected_valid_case_checks,,,,,"Accept: the UAV identities (Drone 1, Drone 18, Drone 17) are restored, making the instruction executable."
a45a0c87:resource_conflict_block,cluster:a45a0c87,a45a0c87,train,area_assignment_and_patrol,hard,resource_conflict_block,BLOCK,"Three-drone coordination exercise: Drone 1, Drone 18, and Drone 17 take off together to 18 meters altitude, then hold formation at positions (637, 462, 18), (691, 421, 18), and (649, 702, 18) respectively for synchronized operation. Then all three drones move north for 65m, and next move east for 78m. Each drone must complete the specified directional movements (north 65m, then east 78m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 1, Drone 18, Drone 17; coordinates=(637, 462, 18) | (691, 421, 18) | (649, 702, 18); removed=Drone 1 | Drone 18 | Drone 17",base fleet=20 (idle=20); case fleet=17 (idle=17),irrecoverable fleet conflict; removed required UAVs=Drone 1 | Drone 17 | Drone 18; proposed BLOCK,passed_expected_valid_case_checks,,,,,"Accept: BLOCK is correct—the required UAVs (Drone 1, Drone 17, Drone 18) are unavailable and should not be silently substituted."
ac5f85f8:canonical_execute,cluster:ac5f85f8,ac5f85f8,train,area_assignment_and_patrol,intermediate,canonical_execute,EXECUTE,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds 95%.,UAVs=generic fleet; removed=95%,base fleet=8 (idle=8); case fleet=8 (idle=8),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable area assignment and patrol baseline; the fleet context supports EXECUTE."
ac5f85f8:official_alias_execute,cluster:ac5f85f8,ac5f85f8,train,area_assignment_and_patrol,intermediate,official_alias_execute,EXECUTE,Continue area search operations across the session until the task progress is above 95%.,UAVs=generic fleet; removed=95%,base fleet=8 (idle=8); case fleet=8 (idle=8),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
ac5f85f8:missing_information_clarify,cluster:ac5f85f8,ac5f85f8,train,area_assignment_and_patrol,intermediate,missing_information_clarify,CLARIFY,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds the required threshold.,UAVs=generic fleet; removed=95%,base fleet=8 (idle=8); case fleet=8 (idle=8),removed coverage_threshold: 95%,passed_expected_valid_case_checks,,,,,Accept: CLARIFY is correct because the required 95% completion/coverage threshold is omitted.
ac5f85f8:restored_information_execute,cluster:ac5f85f8,ac5f85f8,train,area_assignment_and_patrol,intermediate,restored_information_execute,EXECUTE,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds the required threshold (95%).,UAVs=generic fleet; removed=95%,base fleet=8 (idle=8); case fleet=8 (idle=8),restored coverage_threshold: 95%,passed_expected_valid_case_checks,,,,,"Accept: the 95% threshold is restored, so EXECUTE is consistent with the available fleet."
ac5f85f8:resource_conflict_block,cluster:ac5f85f8,ac5f85f8,train,area_assignment_and_patrol,intermediate,resource_conflict_block,BLOCK,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds 95%.,UAVs=generic fleet; removed=95%,base fleet=8 (idle=8); case fleet=0,irrecoverable fleet conflict; required fleet=1; visible fleet=0; proposed BLOCK,passed_expected_valid_case_checks,,,,,"Accept: BLOCK is correct—at least one UAV is required, but no UAV is visible."
c96a0146:canonical_execute,cluster:c96a0146,c96a0146,train,target_assignment,extreme,canonical_execute,EXECUTE,take off necessary drones and  assigned them to all targets (within task radius) until the session task progress exceeds 95%.,UAVs=generic fleet; removed=95%,base fleet=30 (idle=30); case fleet=30 (idle=30),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable target assignment baseline; the fleet context supports EXECUTE. Minor wording edit: change 'assigned' to 'assign'."
c96a0146:official_alias_execute,cluster:c96a0146,c96a0146,train,target_assignment,extreme,official_alias_execute,EXECUTE,Launch the required drones and assign them to all targets within the task radius until session progress passes 95%.,UAVs=generic fleet; removed=95%,base fleet=30 (idle=30); case fleet=30 (idle=30),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
c96a0146:missing_information_clarify,cluster:c96a0146,c96a0146,train,target_assignment,extreme,missing_information_clarify,CLARIFY,take off necessary drones and assigned them to all targets (within task radius) until the session task progress exceeds the required threshold.,UAVs=generic fleet; removed=95%,base fleet=30 (idle=30); case fleet=30 (idle=30),removed coverage_threshold: 95%,passed_expected_valid_case_checks,,,,,Accept: CLARIFY is correct because the required 95% completion/coverage threshold is omitted. Minor wording edit: change 'assigned' to 'assign'.
c96a0146:restored_information_execute,cluster:c96a0146,c96a0146,train,target_assignment,extreme,restored_information_execute,EXECUTE,take off necessary drones and assigned them to all targets (within task radius) until the session task progress exceeds the required threshold (95%).,UAVs=generic fleet; removed=95%,base fleet=30 (idle=30); case fleet=30 (idle=30),restored coverage_threshold: 95%,passed_expected_valid_case_checks,,,,,"Accept: the 95% threshold is restored, so EXECUTE is consistent with the available fleet. Minor wording edit: change 'assigned' to 'assign'."
c96a0146:resource_conflict_block,cluster:c96a0146,c96a0146,train,target_assignment,extreme,resource_conflict_block,BLOCK,take off necessary drones and  assigned them to all targets (within task radius) until the session task progress exceeds 95%.,UAVs=generic fleet; removed=95%,base fleet=30 (idle=30); case fleet=0,irrecoverable fleet conflict; required fleet=1; visible fleet=0; proposed BLOCK,passed_expected_valid_case_checks,,,,,"Accept: BLOCK is correct—at least one UAV is required, but no UAV is visible. Minor wording edit: change 'assigned' to 'assign'."
cf6f176c:canonical_execute,cluster:cf6f176c,cf6f176c,train,area_search,extreme,canonical_execute,EXECUTE,"Use any available drone or drones to execute comprehensive area coverage searches of Polygon Target 3 and Polygon Target 10. Cover both target areas with efficient grid, spiral, or serpentine patterns until each target reaches at least 95% area coverage.",UAVs=generic fleet; targets=Polygon Target 3 | Polygon Target 10; removed=95%,base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable area search baseline; the fleet context supports EXECUTE."
cf6f176c:official_alias_execute,cluster:cf6f176c,cf6f176c,train,area_search,extreme,official_alias_execute,EXECUTE,"Complete flexible-drone coverage sweeps of Polygon Target 3 and Polygon Target 10, reaching at least 95% searched area on both.",UAVs=generic fleet; targets=Polygon Target 3 | Polygon Target 10; removed=95%,base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
cf6f176c:missing_information_clarify,cluster:cf6f176c,cf6f176c,train,area_search,extreme,missing_information_clarify,CLARIFY,"Use any available drone or drones to execute comprehensive area coverage searches of Polygon Target 3 and Polygon Target 10. Cover both target areas with efficient grid, spiral, or serpentine patterns until each target reaches the required level of area coverage.",UAVs=generic fleet; targets=Polygon Target 3 | Polygon Target 10; removed=95%,base fleet=20 (idle=20); case fleet=20 (idle=20),removed coverage_threshold: 95%,passed_expected_valid_case_checks,,,,,Accept: CLARIFY is correct because the required 95% completion/coverage threshold is omitted.
cf6f176c:restored_information_execute,cluster:cf6f176c,cf6f176c,train,area_search,extreme,restored_information_execute,EXECUTE,"Use any available drone or drones to execute comprehensive area coverage searches of Polygon Target 3 and Polygon Target 10. Cover both target areas with efficient grid, spiral, or serpentine patterns until each target reaches the required level of area coverage (95%).",UAVs=generic fleet; targets=Polygon Target 3 | Polygon Target 10; removed=95%,base fleet=20 (idle=20); case fleet=20 (idle=20),restored coverage_threshold: 95%,passed_expected_valid_case_checks,,,,,"Accept: the 95% threshold is restored, so EXECUTE is consistent with the available fleet."
cf6f176c:resource_conflict_block,cluster:cf6f176c,cf6f176c,train,area_search,extreme,resource_conflict_block,BLOCK,"Use any available drone or drones to execute comprehensive area coverage searches of Polygon Target 3 and Polygon Target 10. Cover both target areas with efficient grid, spiral, or serpentine patterns until each target reaches at least 95% area coverage.",UAVs=generic fleet; targets=Polygon Target 3 | Polygon Target 10; removed=95%,base fleet=20 (idle=20); case fleet=0,irrecoverable fleet conflict; required fleet=1; visible fleet=0; proposed BLOCK,passed_expected_valid_case_checks,,,,,"Accept: BLOCK is correct—at least one UAV is required, but no UAV is visible."
dfb72cbb:canonical_execute,cluster:dfb72cbb,dfb72cbb,train,area_assignment_and_patrol,easy,canonical_execute,EXECUTE,Drone 5 executes comprehensive area search of Circle Target 1. Take off to 23 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 5; targets=Circle Target 1; removed=Drone 5,base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable area assignment and patrol baseline; the fleet context supports EXECUTE."
dfb72cbb:official_alias_execute,cluster:dfb72cbb,dfb72cbb,train,area_assignment_and_patrol,easy,official_alias_execute,EXECUTE,Deploy Drone 5 for comprehensive 95% sweep of Circle Target 1 at 23m,UAVs=Drone 5; targets=Circle Target 1; removed=Drone 5,base fleet=5 (idle=5); case fleet=5 (idle=5),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
dfb72cbb:missing_information_clarify,cluster:dfb72cbb,dfb72cbb,train,area_assignment_and_patrol,easy,missing_information_clarify,CLARIFY,Assigned UAV A executes comprehensive area search of Circle Target 1. Take off to 23 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 5; targets=Circle Target 1; removed=Drone 5,base fleet=5 (idle=5); case fleet=5 (idle=5),removed explicit_drone_identity: Drone 5,passed_expected_valid_case_checks,,,,,Accept: CLARIFY is correct because the UAV identity mapping (Drone 5) is omitted.
dfb72cbb:restored_information_execute,cluster:dfb72cbb,dfb72cbb,train,area_assignment_and_patrol,easy,restored_information_execute,EXECUTE,Assigned UAV A (Drone 5) executes comprehensive area search of Circle Target 1. Take off to 23 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 5; targets=Circle Target 1; removed=Drone 5,base fleet=5 (idle=5); case fleet=5 (idle=5),restored explicit_drone_identity: Drone 5,passed_expected_valid_case_checks,,,,,"Accept: the UAV identities (Drone 5) are restored, making the instruction executable."
dfb72cbb:resource_conflict_block,cluster:dfb72cbb,dfb72cbb,train,area_assignment_and_patrol,easy,resource_conflict_block,BLOCK,Drone 5 executes comprehensive area search of Circle Target 1. Take off to 23 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 5; targets=Circle Target 1; removed=Drone 5,base fleet=5 (idle=5); case fleet=4 (idle=4),irrecoverable fleet conflict; removed required UAVs=Drone 5; proposed BLOCK,passed_expected_valid_case_checks,,,,,Accept: BLOCK is correct—the required UAVs (Drone 5) are unavailable and should not be silently substituted.
e2a220d0:canonical_execute,cluster:e2a220d0,e2a220d0,train,area_assignment_and_patrol,intermediate,canonical_execute,EXECUTE,"Drone Drone 4 should take off to 12 meters altitude, fly to pickup point at (228, 257, 12), land to collect goods, then take off again to 12 meters, fly to delivery point at (726, 505, 12), and land to complete delivery.","UAVs=Drone 4; coordinates=(228, 257, 12) | (726, 505, 12); removed=Drone 4",base fleet=8 (idle=8); case fleet=8 (idle=8),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable area assignment and patrol baseline; the fleet context supports EXECUTE. Minor wording edit: remove the duplicated 'Drone' label."
e2a220d0:official_alias_execute,cluster:e2a220d0,e2a220d0,train,area_assignment_and_patrol,intermediate,official_alias_execute,EXECUTE,"make Drone 4 pick up goods at (228,257,12) , land to pick up, and carry to (726,505,12), then land to drop off","UAVs=Drone 4; coordinates=(228, 257, 12) | (726, 505, 12); removed=Drone 4",base fleet=8 (idle=8); case fleet=8 (idle=8),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
e2a220d0:missing_information_clarify,cluster:e2a220d0,e2a220d0,train,area_assignment_and_patrol,intermediate,missing_information_clarify,CLARIFY,"Assigned UAV A should take off to 12 meters altitude, fly to pickup point at (228, 257, 12), land to collect goods, then take off again to 12 meters, fly to delivery point at (726, 505, 12), and land to complete delivery.","UAVs=Drone 4; coordinates=(228, 257, 12) | (726, 505, 12); removed=Drone 4",base fleet=8 (idle=8); case fleet=8 (idle=8),removed explicit_drone_identity: Drone 4,passed_expected_valid_case_checks,,,,,Accept: CLARIFY is correct because the UAV identity mapping (Drone 4) is omitted.
e2a220d0:restored_information_execute,cluster:e2a220d0,e2a220d0,train,area_assignment_and_patrol,intermediate,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 4) should take off to 12 meters altitude, fly to pickup point at (228, 257, 12), land to collect goods, then take off again to 12 meters, fly to delivery point at (726, 505, 12), and land to complete delivery.","UAVs=Drone 4; coordinates=(228, 257, 12) | (726, 505, 12); removed=Drone 4",base fleet=8 (idle=8); case fleet=8 (idle=8),restored explicit_drone_identity: Drone 4,passed_expected_valid_case_checks,,,,,"Accept: the UAV identities (Drone 4) are restored, making the instruction executable."
e2a220d0:resource_conflict_block,cluster:e2a220d0,e2a220d0,train,area_assignment_and_patrol,intermediate,resource_conflict_block,BLOCK,"Drone Drone 4 should take off to 12 meters altitude, fly to pickup point at (228, 257, 12), land to collect goods, then take off again to 12 meters, fly to delivery point at (726, 505, 12), and land to complete delivery.","UAVs=Drone 4; coordinates=(228, 257, 12) | (726, 505, 12); removed=Drone 4",base fleet=8 (idle=8); case fleet=7 (idle=7),irrecoverable fleet conflict; removed required UAVs=Drone 4; proposed BLOCK,passed_expected_valid_case_checks,,,,,Accept: BLOCK is correct—the required UAVs (Drone 4) are unavailable and should not be silently substituted. Minor wording edit: remove the duplicated 'Drone' label.
e6c6fcb7:canonical_execute,cluster:e6c6fcb7,e6c6fcb7,train,area_assignment_and_patrol,moderate,canonical_execute,EXECUTE,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds 95%.,UAVs=generic fleet; removed=95%,base fleet=10 (idle=10); case fleet=10 (idle=10),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable area assignment and patrol baseline; the fleet context supports EXECUTE."
e6c6fcb7:official_alias_execute,cluster:e6c6fcb7,e6c6fcb7,train,area_assignment_and_patrol,moderate,official_alias_execute,EXECUTE,Launch the required drones and perform area coverage searches until overall session progress passes 95%.,UAVs=generic fleet; removed=95%,base fleet=10 (idle=10); case fleet=10 (idle=10),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
e6c6fcb7:missing_information_clarify,cluster:e6c6fcb7,e6c6fcb7,train,area_assignment_and_patrol,moderate,missing_information_clarify,CLARIFY,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds the required threshold.,UAVs=generic fleet; removed=95%,base fleet=10 (idle=10); case fleet=10 (idle=10),removed coverage_threshold: 95%,passed_expected_valid_case_checks,,,,,Accept: CLARIFY is correct because the required 95% completion/coverage threshold is omitted.
e6c6fcb7:restored_information_execute,cluster:e6c6fcb7,e6c6fcb7,train,area_assignment_and_patrol,moderate,restored_information_execute,EXECUTE,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds the required threshold (95%).,UAVs=generic fleet; removed=95%,base fleet=10 (idle=10); case fleet=10 (idle=10),restored coverage_threshold: 95%,passed_expected_valid_case_checks,,,,,"Accept: the 95% threshold is restored, so EXECUTE is consistent with the available fleet."
e6c6fcb7:resource_conflict_block,cluster:e6c6fcb7,e6c6fcb7,train,area_assignment_and_patrol,moderate,resource_conflict_block,BLOCK,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds 95%.,UAVs=generic fleet; removed=95%,base fleet=10 (idle=10); case fleet=0,irrecoverable fleet conflict; required fleet=1; visible fleet=0; proposed BLOCK,passed_expected_valid_case_checks,,,,,"Accept: BLOCK is correct—at least one UAV is required, but no UAV is visible."
e77a06f5:canonical_execute,cluster:e77a06f5,e77a06f5,train,area_assignment_and_patrol,hard,canonical_execute,EXECUTE,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds 95%.,UAVs=generic fleet; removed=95%,base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable area assignment and patrol baseline; the fleet context supports EXECUTE."
e77a06f5:official_alias_execute,cluster:e77a06f5,e77a06f5,train,area_assignment_and_patrol,hard,official_alias_execute,EXECUTE,Use available drones to search the assigned areas with efficient coverage patterns until task progress exceeds 95%.,UAVs=generic fleet; removed=95%,base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
e77a06f5:missing_information_clarify,cluster:e77a06f5,e77a06f5,train,area_assignment_and_patrol,hard,missing_information_clarify,CLARIFY,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds the required threshold.,UAVs=generic fleet; removed=95%,base fleet=20 (idle=20); case fleet=20 (idle=20),removed coverage_threshold: 95%,passed_expected_valid_case_checks,,,,,Accept: CLARIFY is correct because the required 95% completion/coverage threshold is omitted.
e77a06f5:restored_information_execute,cluster:e77a06f5,e77a06f5,train,area_assignment_and_patrol,hard,restored_information_execute,EXECUTE,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds the required threshold (95%).,UAVs=generic fleet; removed=95%,base fleet=20 (idle=20); case fleet=20 (idle=20),restored coverage_threshold: 95%,passed_expected_valid_case_checks,,,,,"Accept: the 95% threshold is restored, so EXECUTE is consistent with the available fleet."
e77a06f5:resource_conflict_block,cluster:e77a06f5,e77a06f5,train,area_assignment_and_patrol,hard,resource_conflict_block,BLOCK,Take off necessary drones and search the assigned area targets with systematic coverage patterns until the session task progress exceeds 95%.,UAVs=generic fleet; removed=95%,base fleet=20 (idle=20); case fleet=0,irrecoverable fleet conflict; required fleet=1; visible fleet=0; proposed BLOCK,passed_expected_valid_case_checks,,,,,"Accept: BLOCK is correct—at least one UAV is required, but no UAV is visible."
f091e16d:canonical_execute,cluster:f091e16d,f091e16d,train,target_assignment,hard,canonical_execute,EXECUTE,"Drones Drone 15 and Drone 16 perform a dual marathon flight at 23 meters. Drone 15 route: fly to and start at (117, 95, 23), then waypoints (131, 162, 23), (870, 183, 23), (217, 309, 23), (809, 392, 23), (152, 540, 23), (831, 613, 23), (181, 637, 23), (785, 750, 23), (275, 865, 23), (688, 954, 23), then end (920, 882, 23) and land. Drone 16 route: fly to and start at  (936, 52, 23), then waypoints (857, 186, 23), (169, 247, 23), (859, 284, 23), (114, 383, 23), (880, 519, 23), (112, 551, 23), (788, 644, 23), (177, 701, 23), (793, 894, 23), (268, 936, 23), then end (94, 930, 23) and land.","UAVs=Drone 15, Drone 16; coordinates=(117, 95, 23) | (131, 162, 23) | (870, 183, 23) | (217, 309, 23) (+20 more); removed=Drone 15 | Drone 16",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable target assignment baseline; the fleet context supports EXECUTE. Minor wording edit: remove the duplicated 'Drone' label."
f091e16d:official_alias_execute,cluster:f091e16d,f091e16d,train,target_assignment,hard,official_alias_execute,EXECUTE,"Dual marathon routes at 23m: Drone 15 fly to and start at  (117,95) -> (131,162) -> (870,183) -> (217,309) -> (809,392) -> (152,540) -> (831,613) -> (181,637) -> (785,750) -> (275,865) -> (688,954) -> end (920,882); Drone 16 fly to and start at (936,52) -> (857,186) -> (169,247) -> (859,284) -> (114,383) -> (880,519) -> (112,551) -> (788,644) -> (177,701) -> (793,894) -> (268,936) -> end (94,930); both drones land.","UAVs=Drone 15, Drone 16; coordinates=(117, 95, 23) | (131, 162, 23) | (870, 183, 23) | (217, 309, 23) (+20 more); removed=Drone 15 | Drone 16",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
f091e16d:missing_information_clarify,cluster:f091e16d,f091e16d,train,target_assignment,hard,missing_information_clarify,CLARIFY,"Assigned UAV A and Assigned UAV B perform a dual marathon flight at 23 meters. Assigned UAV A route: fly to and start at (117, 95, 23), then waypoints (131, 162, 23), (870, 183, 23), (217, 309, 23), (809, 392, 23), (152, 540, 23), (831, 613, 23), (181, 637, 23), (785, 750, 23), (275, 865, 23), (688, 954, 23), then end (920, 882, 23) and land. Assigned UAV B route: fly to and start at (936, 52, 23), then waypoints (857, 186, 23), (169, 247, 23), (859, 284, 23), (114, 383, 23), (880, 519, 23), (112, 551, 23), (788, 644, 23), (177, 701, 23), (793, 894, 23), (268, 936, 23), then end (94, 930, 23) and land.","UAVs=Drone 15, Drone 16; coordinates=(117, 95, 23) | (131, 162, 23) | (870, 183, 23) | (217, 309, 23) (+20 more); removed=Drone 15 | Drone 16",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 15 | Drone 16,passed_expected_valid_case_checks,,,,,"Accept: CLARIFY is correct because the UAV identity mapping (Drone 15, Drone 16) is omitted."
f091e16d:restored_information_execute,cluster:f091e16d,f091e16d,train,target_assignment,hard,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 15) and Assigned UAV B (Drone 16) perform a dual marathon flight at 23 meters. Assigned UAV A (Drone 15) route: fly to and start at (117, 95, 23), then waypoints (131, 162, 23), (870, 183, 23), (217, 309, 23), (809, 392, 23), (152, 540, 23), (831, 613, 23), (181, 637, 23), (785, 750, 23), (275, 865, 23), (688, 954, 23), then end (920, 882, 23) and land. Assigned UAV B (Drone 16) route: fly to and start at (936, 52, 23), then waypoints (857, 186, 23), (169, 247, 23), (859, 284, 23), (114, 383, 23), (880, 519, 23), (112, 551, 23), (788, 644, 23), (177, 701, 23), (793, 894, 23), (268, 936, 23), then end (94, 930, 23) and land.","UAVs=Drone 15, Drone 16; coordinates=(117, 95, 23) | (131, 162, 23) | (870, 183, 23) | (217, 309, 23) (+20 more); removed=Drone 15 | Drone 16",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 15 | Drone 16,passed_expected_valid_case_checks,,,,,"Accept: the UAV identities (Drone 15, Drone 16) are restored, making the instruction executable."
f091e16d:resource_conflict_block,cluster:f091e16d,f091e16d,train,target_assignment,hard,resource_conflict_block,BLOCK,"Drones Drone 15 and Drone 16 perform a dual marathon flight at 23 meters. Drone 15 route: fly to and start at (117, 95, 23), then waypoints (131, 162, 23), (870, 183, 23), (217, 309, 23), (809, 392, 23), (152, 540, 23), (831, 613, 23), (181, 637, 23), (785, 750, 23), (275, 865, 23), (688, 954, 23), then end (920, 882, 23) and land. Drone 16 route: fly to and start at  (936, 52, 23), then waypoints (857, 186, 23), (169, 247, 23), (859, 284, 23), (114, 383, 23), (880, 519, 23), (112, 551, 23), (788, 644, 23), (177, 701, 23), (793, 894, 23), (268, 936, 23), then end (94, 930, 23) and land.","UAVs=Drone 15, Drone 16; coordinates=(117, 95, 23) | (131, 162, 23) | (870, 183, 23) | (217, 309, 23) (+20 more); removed=Drone 15 | Drone 16",base fleet=20 (idle=20); case fleet=18 (idle=18),irrecoverable fleet conflict; removed required UAVs=Drone 15 | Drone 16; proposed BLOCK,passed_expected_valid_case_checks,,,,,"Accept: BLOCK is correct—the required UAVs (Drone 15, Drone 16) are unavailable and should not be silently substituted. Minor wording edit: remove the duplicated 'Drone' label."
f287eeb3:canonical_execute,cluster:f287eeb3,f287eeb3,train,target_assignment,extreme,canonical_execute,EXECUTE,"Drone Drone 25 executes delivery route: take off to 19 meters, fly to waypoint 1 at (367, 228, 19) and land to deliver. Then take off, fly to waypoint 2 at (591, 280, 19) and land. Finally take off, fly to waypoint 3 at (513, 526, 19) and land to complete the mission.","UAVs=Drone 25; targets=waypoint 1 | waypoint 2 | waypoint 3; coordinates=(367, 228, 19) | (591, 280, 19) | (513, 526, 19); removed=Drone 25",base fleet=30 (idle=30); case fleet=30 (idle=30),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable target assignment baseline; the fleet context supports EXECUTE. Minor wording edit: remove the duplicated 'Drone' label."
f287eeb3:official_alias_execute,cluster:f287eeb3,f287eeb3,train,target_assignment,extreme,official_alias_execute,EXECUTE,"Drone 25 multi-stop delivery: visit and land at (367,228), then (591,280), then (513,526).","UAVs=Drone 25; targets=waypoint 1 | waypoint 2 | waypoint 3; coordinates=(367, 228, 19) | (591, 280, 19) | (513, 526, 19); removed=Drone 25",base fleet=30 (idle=30); case fleet=30 (idle=30),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
f287eeb3:missing_information_clarify,cluster:f287eeb3,f287eeb3,train,target_assignment,extreme,missing_information_clarify,CLARIFY,"Assigned UAV A executes delivery route: take off to 19 meters, fly to waypoint 1 at (367, 228, 19) and land to deliver. Then take off, fly to waypoint 2 at (591, 280, 19) and land. Finally take off, fly to waypoint 3 at (513, 526, 19) and land to complete the mission.","UAVs=Drone 25; targets=waypoint 1 | waypoint 2 | waypoint 3; coordinates=(367, 228, 19) | (591, 280, 19) | (513, 526, 19); removed=Drone 25",base fleet=30 (idle=30); case fleet=30 (idle=30),removed explicit_drone_identity: Drone 25,passed_expected_valid_case_checks,,,,,Accept: CLARIFY is correct because the UAV identity mapping (Drone 25) is omitted.
