case_id,cluster_id,source_task_id,split,scenario,difficulty,variant,proposed_decision,instruction,entity_summary,uav_status_summary,intervention_summary,automatic_validation,reviewer_id,review_status,case_valid,exclusion_reason,reviewer_notes
8f142ee1:canonical_execute,cluster:8f142ee1,8f142ee1,train,target_assignment,hard,canonical_execute,EXECUTE,"Drones Drone 14 and Drone 15 form a line formation: both take off to 17 meters. Drone 14 positions at (462, 573, 17) and Drone 15 flys to (533, 620, 17) first, and then move to 22 meters at most to Drone 14. Both maintain formation for monitoring.","UAVs=Drone 14, Drone 15; coordinates=(462, 573, 17) | (533, 620, 17); removed=Drone 14 | Drone 15",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
8f142ee1:official_alias_execute,cluster:8f142ee1,8f142ee1,train,target_assignment,hard,official_alias_execute,EXECUTE,"Line formation at 17m: Drone 14 holds (462,573,17) while Drone 15 trails at (533,620,17) , then fly within 22m separation.","UAVs=Drone 14, Drone 15; coordinates=(462, 573, 17) | (533, 620, 17); removed=Drone 14 | Drone 15",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
8f142ee1:missing_information_clarify,cluster:8f142ee1,8f142ee1,train,target_assignment,hard,missing_information_clarify,CLARIFY,"Assigned UAV A and Assigned UAV B form a line formation: both take off to 17 meters. Assigned UAV A positions at (462, 573, 17) and Assigned UAV B flys to (533, 620, 17) first, and then move to 22 meters at most to Assigned UAV A. Both maintain formation for monitoring.","UAVs=Drone 14, Drone 15; coordinates=(462, 573, 17) | (533, 620, 17); removed=Drone 14 | Drone 15",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 14 | Drone 15,passed_expected_valid_case_checks,,,,,
8f142ee1:restored_information_execute,cluster:8f142ee1,8f142ee1,train,target_assignment,hard,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 14) and Assigned UAV B (Drone 15) form a line formation: both take off to 17 meters. Assigned UAV A (Drone 14) positions at (462, 573, 17) and Assigned UAV B (Drone 15) flys to (533, 620, 17) first, and then move to 22 meters at most to Assigned UAV A (Drone 14). Both maintain formation for monitoring.","UAVs=Drone 14, Drone 15; coordinates=(462, 573, 17) | (533, 620, 17); removed=Drone 14 | Drone 15",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 14 | Drone 15,passed_expected_valid_case_checks,,,,,
8f142ee1:resource_conflict_block,cluster:8f142ee1,8f142ee1,train,target_assignment,hard,resource_conflict_block,BLOCK,"Drones Drone 14 and Drone 15 form a line formation: both take off to 17 meters. Drone 14 positions at (462, 573, 17) and Drone 15 flys to (533, 620, 17) first, and then move to 22 meters at most to Drone 14. Both maintain formation for monitoring.","UAVs=Drone 14, Drone 15; coordinates=(462, 573, 17) | (533, 620, 17); removed=Drone 14 | Drone 15",base fleet=20 (idle=20); case fleet=18 (idle=18),irrecoverable fleet conflict; removed required UAVs=Drone 14 | Drone 15; proposed BLOCK,passed_expected_valid_case_checks,,,,,
8f262d83:canonical_execute,cluster:8f262d83,8f262d83,calibration,target_assignment,easy,canonical_execute,EXECUTE,"Drones Drone 5 and Drone 1 perform a dual marathon flight at 24 meters. Drone 5 route: fly to and start at (54, 62, 24), then waypoints (118, 158, 24), (822, 260, 24), (165, 345, 24), (833, 383, 24), (89, 547, 24), (920, 546, 24), (124, 682, 24), (863, 723, 24), (347, 815, 24), (762, 941, 24), then end (959, 886, 24) and land. Drone 1 route: fly to and start at  (945, 110, 24), then waypoints (856, 157, 24), (218, 161, 24), (901, 269, 24), (193, 448, 24), (943, 538, 24), (200, 593, 24), (768, 715, 24), (181, 734, 24), (825, 773, 24), (332, 864, 24), then end (115, 938, 24) and land.","UAVs=Drone 5, Drone 1; coordinates=(54, 62, 24) | (118, 158, 24) | (822, 260, 24) | (165, 345, 24) (+20 more); removed=Drone 5 | Drone 1",base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
8f262d83:official_alias_execute,cluster:8f262d83,8f262d83,calibration,target_assignment,easy,official_alias_execute,EXECUTE,"Dual marathon routes at 24m: Drone 5 fly to and start at  (54,62) -> (118,158) -> (822,260) -> (165,345) -> (833,383) -> (89,547) -> (920,546) -> (124,682) -> (863,723) -> (347,815) -> (762,941) -> end (959,886); Drone 1 fly to and start at (945,110) -> (856,157) -> (218,161) -> (901,269) -> (193,448) -> (943,538) -> (200,593) -> (768,715) -> (181,734) -> (825,773) -> (332,864) -> end (115,938); both drones land.","UAVs=Drone 5, Drone 1; coordinates=(54, 62, 24) | (118, 158, 24) | (822, 260, 24) | (165, 345, 24) (+20 more); removed=Drone 5 | Drone 1",base fleet=5 (idle=5); case fleet=5 (idle=5),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
8f262d83:missing_information_clarify,cluster:8f262d83,8f262d83,calibration,target_assignment,easy,missing_information_clarify,CLARIFY,"Assigned UAV A and Assigned UAV B perform a dual marathon flight at 24 meters. Assigned UAV A route: fly to and start at (54, 62, 24), then waypoints (118, 158, 24), (822, 260, 24), (165, 345, 24), (833, 383, 24), (89, 547, 24), (920, 546, 24), (124, 682, 24), (863, 723, 24), (347, 815, 24), (762, 941, 24), then end (959, 886, 24) and land. Assigned UAV B route: fly to and start at (945, 110, 24), then waypoints (856, 157, 24), (218, 161, 24), (901, 269, 24), (193, 448, 24), (943, 538, 24), (200, 593, 24), (768, 715, 24), (181, 734, 24), (825, 773, 24), (332, 864, 24), then end (115, 938, 24) and land.","UAVs=Drone 5, Drone 1; coordinates=(54, 62, 24) | (118, 158, 24) | (822, 260, 24) | (165, 345, 24) (+20 more); removed=Drone 5 | Drone 1",base fleet=5 (idle=5); case fleet=5 (idle=5),removed explicit_drone_identity: Drone 5 | Drone 1,passed_expected_valid_case_checks,,,,,
8f262d83:restored_information_execute,cluster:8f262d83,8f262d83,calibration,target_assignment,easy,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 5) and Assigned UAV B (Drone 1) perform a dual marathon flight at 24 meters. Assigned UAV A (Drone 5) route: fly to and start at (54, 62, 24), then waypoints (118, 158, 24), (822, 260, 24), (165, 345, 24), (833, 383, 24), (89, 547, 24), (920, 546, 24), (124, 682, 24), (863, 723, 24), (347, 815, 24), (762, 941, 24), then end (959, 886, 24) and land. Assigned UAV B (Drone 1) route: fly to and start at (945, 110, 24), then waypoints (856, 157, 24), (218, 161, 24), (901, 269, 24), (193, 448, 24), (943, 538, 24), (200, 593, 24), (768, 715, 24), (181, 734, 24), (825, 773, 24), (332, 864, 24), then end (115, 938, 24) and land.","UAVs=Drone 5, Drone 1; coordinates=(54, 62, 24) | (118, 158, 24) | (822, 260, 24) | (165, 345, 24) (+20 more); removed=Drone 5 | Drone 1",base fleet=5 (idle=5); case fleet=5 (idle=5),restored explicit_drone_identity: Drone 5 | Drone 1,passed_expected_valid_case_checks,,,,,
8f262d83:resource_conflict_block,cluster:8f262d83,8f262d83,calibration,target_assignment,easy,resource_conflict_block,BLOCK,"Drones Drone 5 and Drone 1 perform a dual marathon flight at 24 meters. Drone 5 route: fly to and start at (54, 62, 24), then waypoints (118, 158, 24), (822, 260, 24), (165, 345, 24), (833, 383, 24), (89, 547, 24), (920, 546, 24), (124, 682, 24), (863, 723, 24), (347, 815, 24), (762, 941, 24), then end (959, 886, 24) and land. Drone 1 route: fly to and start at  (945, 110, 24), then waypoints (856, 157, 24), (218, 161, 24), (901, 269, 24), (193, 448, 24), (943, 538, 24), (200, 593, 24), (768, 715, 24), (181, 734, 24), (825, 773, 24), (332, 864, 24), then end (115, 938, 24) and land.","UAVs=Drone 5, Drone 1; coordinates=(54, 62, 24) | (118, 158, 24) | (822, 260, 24) | (165, 345, 24) (+20 more); removed=Drone 5 | Drone 1",base fleet=5 (idle=5); case fleet=3 (idle=3),irrecoverable fleet conflict; removed required UAVs=Drone 1 | Drone 5; proposed BLOCK,passed_expected_valid_case_checks,,,,,
8f9fc4e0:canonical_execute,cluster:8f9fc4e0,8f9fc4e0,train,area_assignment_and_patrol,intermediate,canonical_execute,EXECUTE,"Drone Drone 3 executes delivery route: take off to 19 meters, fly to waypoint 1 at (220, 336, 19) and land to deliver. Then take off, fly to waypoint 2 at (574, 333, 19) and land. Finally take off, fly to waypoint 3 at (526, 537, 19) and land to complete the mission.","UAVs=Drone 3; targets=waypoint 1 | waypoint 2 | waypoint 3; coordinates=(220, 336, 19) | (574, 333, 19) | (526, 537, 19); removed=Drone 3",base fleet=8 (idle=8); case fleet=8 (idle=8),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
8f9fc4e0:official_alias_execute,cluster:8f9fc4e0,8f9fc4e0,train,area_assignment_and_patrol,intermediate,official_alias_execute,EXECUTE,"Sequential delivery run for Drone 3: land at WP1 (220,336), WP2 (574,333), and WP3 (526,537).","UAVs=Drone 3; targets=waypoint 1 | waypoint 2 | waypoint 3; coordinates=(220, 336, 19) | (574, 333, 19) | (526, 537, 19); removed=Drone 3",base fleet=8 (idle=8); case fleet=8 (idle=8),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
8f9fc4e0:missing_information_clarify,cluster:8f9fc4e0,8f9fc4e0,train,area_assignment_and_patrol,intermediate,missing_information_clarify,CLARIFY,"Assigned UAV A executes delivery route: take off to 19 meters, fly to waypoint 1 at (220, 336, 19) and land to deliver. Then take off, fly to waypoint 2 at (574, 333, 19) and land. Finally take off, fly to waypoint 3 at (526, 537, 19) and land to complete the mission.","UAVs=Drone 3; targets=waypoint 1 | waypoint 2 | waypoint 3; coordinates=(220, 336, 19) | (574, 333, 19) | (526, 537, 19); removed=Drone 3",base fleet=8 (idle=8); case fleet=8 (idle=8),removed explicit_drone_identity: Drone 3,passed_expected_valid_case_checks,,,,,
8f9fc4e0:restored_information_execute,cluster:8f9fc4e0,8f9fc4e0,train,area_assignment_and_patrol,intermediate,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 3) executes delivery route: take off to 19 meters, fly to waypoint 1 at (220, 336, 19) and land to deliver. Then take off, fly to waypoint 2 at (574, 333, 19) and land. Finally take off, fly to waypoint 3 at (526, 537, 19) and land to complete the mission.","UAVs=Drone 3; targets=waypoint 1 | waypoint 2 | waypoint 3; coordinates=(220, 336, 19) | (574, 333, 19) | (526, 537, 19); removed=Drone 3",base fleet=8 (idle=8); case fleet=8 (idle=8),restored explicit_drone_identity: Drone 3,passed_expected_valid_case_checks,,,,,
8f9fc4e0:resource_conflict_block,cluster:8f9fc4e0,8f9fc4e0,train,area_assignment_and_patrol,intermediate,resource_conflict_block,BLOCK,"Drone Drone 3 executes delivery route: take off to 19 meters, fly to waypoint 1 at (220, 336, 19) and land to deliver. Then take off, fly to waypoint 2 at (574, 333, 19) and land. Finally take off, fly to waypoint 3 at (526, 537, 19) and land to complete the mission.","UAVs=Drone 3; targets=waypoint 1 | waypoint 2 | waypoint 3; coordinates=(220, 336, 19) | (574, 333, 19) | (526, 537, 19); removed=Drone 3",base fleet=8 (idle=8); case fleet=7 (idle=7),irrecoverable fleet conflict; removed required UAVs=Drone 3; proposed BLOCK,passed_expected_valid_case_checks,,,,,
8fa18160:canonical_execute,cluster:8fa18160,8fa18160,train,area_search,intermediate,canonical_execute,EXECUTE,"Drones Drone 4, Drone 2, and Drone 5 must take off to 22 meters. Drone 4 photographs targets Polygon Target 1 and Waypoint 1. Drone 2 photographs targets Circle Target 2 and Waypoint 1. Drone 5 photographs targets Circle Target 2 and Polygon Target 1.","UAVs=Drone 4, Drone 2, Drone 5; targets=Polygon Target 1 | Waypoint 1 | Circle Target 2; removed=Drone 4 | Drone 2 | Drone 5",base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
8fa18160:official_alias_execute,cluster:8fa18160,8fa18160,train,area_search,intermediate,official_alias_execute,EXECUTE,"Coordinated multi-drone inspection at 22m: Drone 4 photographs Polygon Target 1/Waypoint 1, Drone 2 photographs Circle Target 2/Waypoint 1, Drone 5 photographs Circle Target 2/Polygon Target 1.","UAVs=Drone 4, Drone 2, Drone 5; targets=Polygon Target 1 | Waypoint 1 | Circle Target 2; removed=Drone 4 | Drone 2 | Drone 5",base fleet=5 (idle=5); case fleet=5 (idle=5),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
8fa18160:missing_information_clarify,cluster:8fa18160,8fa18160,train,area_search,intermediate,missing_information_clarify,CLARIFY,"Assigned UAV A, Assigned UAV B, and Assigned UAV C must take off to 22 meters. Assigned UAV A photographs targets Polygon Target 1 and Waypoint 1. Assigned UAV B photographs targets Circle Target 2 and Waypoint 1. Assigned UAV C photographs targets Circle Target 2 and Polygon Target 1.","UAVs=Drone 4, Drone 2, Drone 5; targets=Polygon Target 1 | Waypoint 1 | Circle Target 2; removed=Drone 4 | Drone 2 | Drone 5",base fleet=5 (idle=5); case fleet=5 (idle=5),removed explicit_drone_identity: Drone 4 | Drone 2 | Drone 5,passed_expected_valid_case_checks,,,,,
8fa18160:restored_information_execute,cluster:8fa18160,8fa18160,train,area_search,intermediate,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 4), Assigned UAV B (Drone 2), and Assigned UAV C (Drone 5) must take off to 22 meters. Assigned UAV A (Drone 4) photographs targets Polygon Target 1 and Waypoint 1. Assigned UAV B (Drone 2) photographs targets Circle Target 2 and Waypoint 1. Assigned UAV C (Drone 5) photographs targets Circle Target 2 and Polygon Target 1.","UAVs=Drone 4, Drone 2, Drone 5; targets=Polygon Target 1 | Waypoint 1 | Circle Target 2; removed=Drone 4 | Drone 2 | Drone 5",base fleet=5 (idle=5); case fleet=5 (idle=5),restored explicit_drone_identity: Drone 4 | Drone 2 | Drone 5,passed_expected_valid_case_checks,,,,,
8fa18160:resource_conflict_block,cluster:8fa18160,8fa18160,train,area_search,intermediate,resource_conflict_block,BLOCK,"Drones Drone 4, Drone 2, and Drone 5 must take off to 22 meters. Drone 4 photographs targets Polygon Target 1 and Waypoint 1. Drone 2 photographs targets Circle Target 2 and Waypoint 1. Drone 5 photographs targets Circle Target 2 and Polygon Target 1.","UAVs=Drone 4, Drone 2, Drone 5; targets=Polygon Target 1 | Waypoint 1 | Circle Target 2; removed=Drone 4 | Drone 2 | Drone 5",base fleet=5 (idle=5); case fleet=2 (idle=2),irrecoverable fleet conflict; removed required UAVs=Drone 2 | Drone 4 | Drone 5; proposed BLOCK,passed_expected_valid_case_checks,,,,,
8fa88d05:canonical_execute,cluster:8fa88d05,8fa88d05,calibration,target_assignment,moderate,canonical_execute,EXECUTE,"Drone Drone 11 must take off to 16 meters, navigate to target Fixed Target 4, and take a photo.",UAVs=Drone 11; targets=Fixed Target 4; removed=Drone 11,base fleet=15 (idle=15); case fleet=15 (idle=15),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
8fa88d05:official_alias_execute,cluster:8fa88d05,8fa88d05,calibration,target_assignment,moderate,official_alias_execute,EXECUTE,Deploy drone Drone 11 for target Fixed Target 4 photography mission at elevation 16 meters,UAVs=Drone 11; targets=Fixed Target 4; removed=Drone 11,base fleet=15 (idle=15); case fleet=15 (idle=15),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
8fa88d05:missing_information_clarify,cluster:8fa88d05,8fa88d05,calibration,target_assignment,moderate,missing_information_clarify,CLARIFY,"Assigned UAV A must take off to 16 meters, navigate to target Fixed Target 4, and take a photo.",UAVs=Drone 11; targets=Fixed Target 4; removed=Drone 11,base fleet=15 (idle=15); case fleet=15 (idle=15),removed explicit_drone_identity: Drone 11,passed_expected_valid_case_checks,,,,,
8fa88d05:restored_information_execute,cluster:8fa88d05,8fa88d05,calibration,target_assignment,moderate,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 11) must take off to 16 meters, navigate to target Fixed Target 4, and take a photo.",UAVs=Drone 11; targets=Fixed Target 4; removed=Drone 11,base fleet=15 (idle=15); case fleet=15 (idle=15),restored explicit_drone_identity: Drone 11,passed_expected_valid_case_checks,,,,,
8fa88d05:resource_conflict_block,cluster:8fa88d05,8fa88d05,calibration,target_assignment,moderate,resource_conflict_block,BLOCK,"Drone Drone 11 must take off to 16 meters, navigate to target Fixed Target 4, and take a photo.",UAVs=Drone 11; targets=Fixed Target 4; removed=Drone 11,base fleet=15 (idle=15); case fleet=14 (idle=14),irrecoverable fleet conflict; removed required UAVs=Drone 11; proposed BLOCK,passed_expected_valid_case_checks,,,,,
8fe0d4a8:canonical_execute,cluster:8fe0d4a8,8fe0d4a8,test,target_assignment,moderate,canonical_execute,EXECUTE,"Drones Drone 10 and Drone 2 form a line formation: both take off to 20 meters. Drone 10 positions at (467, 424, 20) and Drone 2 flys to (416, 502, 20) first, and then move to 25 meters at most to Drone 10. Both maintain formation for monitoring.","UAVs=Drone 10, Drone 2; coordinates=(467, 424, 20) | (416, 502, 20); removed=Drone 10 | Drone 2",base fleet=15 (idle=15); case fleet=15 (idle=15),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
8fe0d4a8:official_alias_execute,cluster:8fe0d4a8,8fe0d4a8,test,target_assignment,moderate,official_alias_execute,EXECUTE,"Have Drone 10 and Drone 2 take off to 20m, set Drone 10 at (467,424,20) and Drone 2 at (416,502,20), then fly within a 25m gap.","UAVs=Drone 10, Drone 2; coordinates=(467, 424, 20) | (416, 502, 20); removed=Drone 10 | Drone 2",base fleet=15 (idle=15); case fleet=15 (idle=15),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
8fe0d4a8:missing_information_clarify,cluster:8fe0d4a8,8fe0d4a8,test,target_assignment,moderate,missing_information_clarify,CLARIFY,"Assigned UAV A and Assigned UAV B form a line formation: both take off to 20 meters. Assigned UAV A positions at (467, 424, 20) and Assigned UAV B flys to (416, 502, 20) first, and then move to 25 meters at most to Assigned UAV A. Both maintain formation for monitoring.","UAVs=Drone 10, Drone 2; coordinates=(467, 424, 20) | (416, 502, 20); removed=Drone 10 | Drone 2",base fleet=15 (idle=15); case fleet=15 (idle=15),removed explicit_drone_identity: Drone 10 | Drone 2,passed_expected_valid_case_checks,,,,,
8fe0d4a8:restored_information_execute,cluster:8fe0d4a8,8fe0d4a8,test,target_assignment,moderate,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 10) and Assigned UAV B (Drone 2) form a line formation: both take off to 20 meters. Assigned UAV A (Drone 10) positions at (467, 424, 20) and Assigned UAV B (Drone 2) flys to (416, 502, 20) first, and then move to 25 meters at most to Assigned UAV A (Drone 10). Both maintain formation for monitoring.","UAVs=Drone 10, Drone 2; coordinates=(467, 424, 20) | (416, 502, 20); removed=Drone 10 | Drone 2",base fleet=15 (idle=15); case fleet=15 (idle=15),restored explicit_drone_identity: Drone 10 | Drone 2,passed_expected_valid_case_checks,,,,,
8fe0d4a8:resource_conflict_block,cluster:8fe0d4a8,8fe0d4a8,test,target_assignment,moderate,resource_conflict_block,BLOCK,"Drones Drone 10 and Drone 2 form a line formation: both take off to 20 meters. Drone 10 positions at (467, 424, 20) and Drone 2 flys to (416, 502, 20) first, and then move to 25 meters at most to Drone 10. Both maintain formation for monitoring.","UAVs=Drone 10, Drone 2; coordinates=(467, 424, 20) | (416, 502, 20); removed=Drone 10 | Drone 2",base fleet=15 (idle=15); case fleet=13 (idle=13),irrecoverable fleet conflict; removed required UAVs=Drone 10 | Drone 2; proposed BLOCK,passed_expected_valid_case_checks,,,,,
9037a8ac:canonical_execute,cluster:9037a8ac,9037a8ac,calibration,area_search,easy,canonical_execute,EXECUTE,Drone 2 executes comprehensive area search of Polygon Target 1. Take off to 25 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 2; targets=Polygon Target 1; removed=Drone 2,base fleet=3 (idle=3); case fleet=3 (idle=3),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
9037a8ac:official_alias_execute,cluster:9037a8ac,9037a8ac,calibration,area_search,easy,official_alias_execute,EXECUTE,"Execute systematic search with Drone 2 over Polygon Target 1 at 25m, ensuring 95% area coverage",UAVs=Drone 2; targets=Polygon Target 1; removed=Drone 2,base fleet=3 (idle=3); case fleet=3 (idle=3),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
9037a8ac:missing_information_clarify,cluster:9037a8ac,9037a8ac,calibration,area_search,easy,missing_information_clarify,CLARIFY,Assigned UAV A executes comprehensive area search of Polygon Target 1. Take off to 25 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 2; targets=Polygon Target 1; removed=Drone 2,base fleet=3 (idle=3); case fleet=3 (idle=3),removed explicit_drone_identity: Drone 2,passed_expected_valid_case_checks,,,,,
9037a8ac:restored_information_execute,cluster:9037a8ac,9037a8ac,calibration,area_search,easy,restored_information_execute,EXECUTE,Assigned UAV A (Drone 2) executes comprehensive area search of Polygon Target 1. Take off to 25 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 2; targets=Polygon Target 1; removed=Drone 2,base fleet=3 (idle=3); case fleet=3 (idle=3),restored explicit_drone_identity: Drone 2,passed_expected_valid_case_checks,,,,,
9037a8ac:resource_conflict_block,cluster:9037a8ac,9037a8ac,calibration,area_search,easy,resource_conflict_block,BLOCK,Drone 2 executes comprehensive area search of Polygon Target 1. Take off to 25 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 2; targets=Polygon Target 1; removed=Drone 2,base fleet=3 (idle=3); case fleet=2 (idle=2),irrecoverable fleet conflict; removed required UAVs=Drone 2; proposed BLOCK,passed_expected_valid_case_checks,,,,,
9056fced:canonical_execute,cluster:9056fced,9056fced,train,target_assignment,moderate,canonical_execute,EXECUTE,"Take off necessary drones and assign them to reach required targets Fixed Target 7, Fixed Target 19, and Fixed Target 4; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds 50%.",UAVs=generic fleet; targets=Fixed Target 7 | Fixed Target 19 | Fixed Target 4; removed=50%,base fleet=15 (idle=15); case fleet=15 (idle=15),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
9056fced:official_alias_execute,cluster:9056fced,9056fced,train,target_assignment,moderate,official_alias_execute,EXECUTE,"Ensure Fixed Target 7, Fixed Target 19, and Fixed Target 4 are reached, and keep assigning drones to other targets if needed to push session progress above 50%.",UAVs=generic fleet; targets=Fixed Target 7 | Fixed Target 19 | Fixed Target 4; removed=50%,base fleet=15 (idle=15); case fleet=15 (idle=15),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
9056fced:missing_information_clarify,cluster:9056fced,9056fced,train,target_assignment,moderate,missing_information_clarify,CLARIFY,"Take off necessary drones and assign them to reach required targets Fixed Target 7, Fixed Target 19, and Fixed Target 4; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds the required threshold.",UAVs=generic fleet; targets=Fixed Target 7 | Fixed Target 19 | Fixed Target 4; removed=50%,base fleet=15 (idle=15); case fleet=15 (idle=15),removed coverage_threshold: 50%,passed_expected_valid_case_checks,,,,,
9056fced:restored_information_execute,cluster:9056fced,9056fced,train,target_assignment,moderate,restored_information_execute,EXECUTE,"Take off necessary drones and assign them to reach required targets Fixed Target 7, Fixed Target 19, and Fixed Target 4; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds the required threshold (50%).",UAVs=generic fleet; targets=Fixed Target 7 | Fixed Target 19 | Fixed Target 4; removed=50%,base fleet=15 (idle=15); case fleet=15 (idle=15),restored coverage_threshold: 50%,passed_expected_valid_case_checks,,,,,
9056fced:resource_conflict_block,cluster:9056fced,9056fced,train,target_assignment,moderate,resource_conflict_block,BLOCK,"Take off necessary drones and assign them to reach required targets Fixed Target 7, Fixed Target 19, and Fixed Target 4; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds 50%.",UAVs=generic fleet; targets=Fixed Target 7 | Fixed Target 19 | Fixed Target 4; removed=50%,base fleet=15 (idle=15); case fleet=0,irrecoverable fleet conflict; required fleet=1; visible fleet=0; proposed BLOCK,passed_expected_valid_case_checks,,,,,
905a5286:canonical_execute,cluster:905a5286,905a5286,calibration,area_search,extreme,canonical_execute,EXECUTE,"Drones Drone 6, Drone 1, and Drone 5 execute coordinated search sweep of target area Polygon Target 8. All take off to 24 meters. Drones maintain parallel formation 27.7 meters apart and sweep through the target area in synchronized pattern. Each drone takes photos during sweep.","UAVs=Drone 6, Drone 1, Drone 5; targets=Polygon Target 8; removed=Drone 6 | Drone 1 | Drone 5",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
905a5286:official_alias_execute,cluster:905a5286,905a5286,calibration,area_search,extreme,official_alias_execute,EXECUTE,"Coordinated sweep of Polygon Target 8: Drone 6, Drone 1, Drone 5 fly a parallel pattern at 24m with 27.7m intervals and take photos.","UAVs=Drone 6, Drone 1, Drone 5; targets=Polygon Target 8; removed=Drone 6 | Drone 1 | Drone 5",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
905a5286:missing_information_clarify,cluster:905a5286,905a5286,calibration,area_search,extreme,missing_information_clarify,CLARIFY,"Assigned UAV A, Assigned UAV B, and Assigned UAV C execute coordinated search sweep of target area Polygon Target 8. All take off to 24 meters. Drones maintain parallel formation 27.7 meters apart and sweep through the target area in synchronized pattern. Each drone takes photos during sweep.","UAVs=Drone 6, Drone 1, Drone 5; targets=Polygon Target 8; removed=Drone 6 | Drone 1 | Drone 5",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 6 | Drone 1 | Drone 5,passed_expected_valid_case_checks,,,,,
905a5286:restored_information_execute,cluster:905a5286,905a5286,calibration,area_search,extreme,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 6), Assigned UAV B (Drone 1), and Assigned UAV C (Drone 5) execute coordinated search sweep of target area Polygon Target 8. All take off to 24 meters. Drones maintain parallel formation 27.7 meters apart and sweep through the target area in synchronized pattern. Each drone takes photos during sweep.","UAVs=Drone 6, Drone 1, Drone 5; targets=Polygon Target 8; removed=Drone 6 | Drone 1 | Drone 5",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 6 | Drone 1 | Drone 5,passed_expected_valid_case_checks,,,,,
905a5286:resource_conflict_block,cluster:905a5286,905a5286,calibration,area_search,extreme,resource_conflict_block,BLOCK,"Drones Drone 6, Drone 1, and Drone 5 execute coordinated search sweep of target area Polygon Target 8. All take off to 24 meters. Drones maintain parallel formation 27.7 meters apart and sweep through the target area in synchronized pattern. Each drone takes photos during sweep.","UAVs=Drone 6, Drone 1, Drone 5; targets=Polygon Target 8; removed=Drone 6 | Drone 1 | Drone 5",base fleet=20 (idle=20); case fleet=17 (idle=17),irrecoverable fleet conflict; removed required UAVs=Drone 1 | Drone 5 | Drone 6; proposed BLOCK,passed_expected_valid_case_checks,,,,,
907cbcfa:canonical_execute,cluster:907cbcfa,907cbcfa,calibration,area_assignment_and_patrol,easy,canonical_execute,EXECUTE,"Drone Drone 3 should take off to 18 meters and fly through multiple waypoints: (204, 230, 18), (489, 158, 18), (856, 301, 18), (405, 517, 18), (114, 541, 18).","UAVs=Drone 3; coordinates=(204, 230, 18) | (489, 158, 18) | (856, 301, 18) | (405, 517, 18) (+1 more); removed=Drone 3",base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
